city_id,utcOffset,station,station_id,url,station_name,station_description,station_genre,station_url
dpbivRM8,120,Rádio Bohemia,1S9QFiRa,/listen/radio-bohemia/1S9QFiRa,radio Bahemia,Liquidsoap Radio!,Misc,http://savonet.sf.net
T6VpIBN4,180,MusicArtclub,1TJcBLE3,/listen/musicartclub/1TJcBLE3,MusicArtclub Thessaloniki Athens Greece,,ROCK ECLECTIC ELECTRONIC ALTERNATIVE,www.MusicArtclub.gr
6lcXHtKK,120,80s80s - NDW,1ZEIqqjo,/listen/radio-80s80s-ndw/1ZEIqqjo,80s80s NDW,80s80s NDW,80s,http://80s80s.de
pymCzmT2,120,Delta +,1bE_xxQl,/listen/delta/1bE_xxQl,Delta +,,,
BMplqTGe,-180,Rocking Back Web Radio,1cCRhWnq,/listen/rocking-back-web-radio/1cCRhWnq,ROCKING BACK,,Misc,
i5kKRv6A,120,Ons Radio 97.6 FM,1dMTXufx,/listen/ons-radio-97-6-fm/1dMTXufx,STANDERTON 97.6 FM STEREO,Ons Radio. Jou Stasie,Various,http://www.audiorealm.com
B7DS4V1m,120,Frequence 3 Dance,1dvOY7-g,/listen/frequence-3-dance/1dvOY7-g,FREQUENCE 3 - DANCE [Powered by IKOULA],FREQUENCE 3 - DANCE [Powered by IKOULA],Dance,https://www.frequence3.com/
JcETiRso,-240,RockNet Radio,1dvtQHU0,/listen/rocknet-radio/1dvtQHU0,RockNet Radio,,"Rock, Classic Rock, Hard Rock, Prog Rock, Soft Rock",https://radiorocknet.com
o1ow8bzJ,-180,Radio Delirio,1fR4_upU,/listen/radio-delirio/1fR4_upU,Radio Delirio,,,https://radiodelirio.com
GTocFeP7,120,Lokale Omroep Goirle,1hL3XJ29,/listen/lokaleomroepgoirle/1hL3XJ29,Lokale Omroep Goirle,,"News, Top 40, Pop",http://www.lokaleomroepgoirle.nl
ZIUFSpFP,-300,Radio Autentica Ubate AM 1270,1hUZ9QU8,/listen/radio-autentica-ubate-am-1270/1hUZ9QU8,RadioBOSS Stream,,Other,http://www.example.com
nfRRKSsS,120,Radio Antipode,1iLEfDdC,/listen/radio-antipode/1iLEfDdC,ANTIPODE,La Radio du Brabant Wallon,(null),https://streaming.antipode.be/antipode.mp3
o5ZJ7lQK,120,Media Hotel Radio,1k4Kds7Y,/listen/media-hotel-radio/1k4Kds7Y,Media Hotel Radio,,Lounge,http://www.mediahotelradio.com
pDcbNDFG,180,Ionian Vibes,1kp696ND,/listen/ionian-vibes/1kp696ND,Stream,,Misc,http://www.shoutcast.com
JiLW5qtr,120,VRT Radio 2 Antwerpen,1ks324xU,/listen/vrt-radio-2-antwerpen/1ks324xU,Radio 2 â Antwerpen,,Pop,https://radio2.be/
hLYmBNlA,60,Radio Wolves,1l85ez1l,/listen/radio-wolves/1l85ez1l,Radio Wolves,24/7 Online Radio Station with Live DJs. Also taking requests.,1950s - 2000s,https://radio-wolves.com
T6VpIBN4,180,Radio Nowhere,1lfFwBYX,/listen/radio-nowhere/1lfFwBYX,Radio Nowhere,Radio Nowhere,Various,https://radionw.gr
CHQHnkGc,-240,WCLY-FM 95.7 That Station,1llJI8Fw,/listen/wcly-fm-95-7-that-station/1llJI8Fw,WRAL-HD2 - ThatStation,WRAL-HD2 - ThatStation,AAA,https://www.soundstack.com
5cbSQPKp,60,BITR Breakfast in the Ruins,1mcBJNa-,/listen/bitr-breakfast-in-the-ruins/1mcBJNa-,BITR Breakfast in the Ruins,Default description,Talk,http://breakfastintheruins.com/radio
BMplqTGe,-180,Web Rádio FM Luz Eterna,1ncv5RAK,/listen/web-radio-fm-luz-eterna/1ncv5RAK,Web Radio,,Genero,http://
31cdNRcR,120,DaCostaRadio,1pS3NxOu,/listen/dacostaradio/1pS3NxOu,DaCostaRadio.nl,,Various,http://www.DaCostaradio.nl
5SHxpqlV,180,Stournareika FM 92.5,1psQiHTM,/listen/radio-stournareika-92-5-fm-stereo/1psQiHTM,Radio Stournareika,,Greek,https://www.radiostournareika.gr/
KXcDeFyY,120,Générations Girl,1rLLpbSk,/listen/generations-girl/1rLLpbSk,,,,
BCmT7Ir6,60,Cornwall Folk Radio,1rNNXmqs,/listen/cornwall-folk-radio/1rNNXmqs,Cornwall Folk Radio,,,
3QbMs4L3,120,ON Jukebox,1tUcRxqK,/listen/on-jukebox/1tUcRxqK,- 0 N - Jukebox on Radio,Die Wundertï¿½te im Radio: Legendï¿½re Hits und fast vergessene Musikperlen in Deutschlands grï¿½ï¿½ter Playlist.,"60s, 60er, 70s, 70er, 80s, 80er, Oldies, Pop, Rock, Disco",http://www.0nradio.com
mFxWfHUs,-300,Nocturno Radio,1tllG2Xy,/listen/nocturno-radio/1tllG2Xy,Nocturno Radio,Sin Anuncios,World,http://www.nocturnoradio.com
kHc5QBDu,120,Radio 10 Disco Classics,1uclWMhb,/listen/radio-10-disco-classics/1uclWMhb,Radio 10 Disco Classics,,Top 40,https://www.radio10.nl/disco-classics
IgQ9XxkV,120,Technikum Rock,1upegKFB,/listen/technikum-rock/1upegKFB,Technikum ROCK,,ROCK,http://www.technikumone.at
IygdvYzG,120,Roslagen Live Rock,1wgFgO5X,/listen/radio-roslagen/1wgFgO5X,Roslagen Live Rock,Rock music with a softer touch!,"Rock, Pop",https://roslagenlive.se
T2a6C6Ub,120,Radio Souvenir,1xDIl6x9,/listen/radio-souvenir/1xDIl6x9,RADIO SOUVENIR,Pour ne pas oublier,Oldies,www.radiosouvenir.eu
KXcDeFyY,120,Générations Jul,1xQj46gh,/listen/generations-jul/1xQj46gh,Generations Jul,Generations Jul,"Rap, Urban, urban music, urban style",https://generations-jul.ice.infomaniak.ch/generations-jul.mp3
hFG1a7Dk,120,Loca Trance,1xZW-Ynz,/listen/loca-trance/1xZW-Ynz,Loca TRANCE,Loca FM - Canal Trance,Trance,http://www.locafm.com/loca-trance/player.html
rFQPSqRr,180,PMR,1zaY5CUX,/listen/pmr/1zaY5CUX,PMR.lt,World music radio,world / folk / ethno,http://www.pmr.lt
gyX1Pab0,180,Radio Record - Tech House,1zgSgZiR,/listen/gop-fm-tech-house/1zgSgZiR,techouse,Stream transcoder based on liquidsoap,various,
1Onrfc4x,-420,GraceWay Radio,200KscMP,/listen/grace-way-radio/200KscMP,,,christian,https://gracewayradio.com
6lcXHtKK,120,80s80s - Bowie,207py2By,/listen/radio-80s80s-bowie/207py2By,80s80s - Bowie,Unspecified description,various,
0eZoYyEW,60,StateSideFM,22RRTJ4K,/listen/statesidefm/22RRTJ4K,The Groove,,"Soul, RnB, Disco, Funk, 80s",http://thegrooveradio.co.uk
tMSfeUyo,-180,Na Querência,24Mot51A,/listen/na-querencia/24Mot51A,Radio Na Querencia,,Gaucha,https://naquerencia.com.br/
hacy1eak,-420,MBARI Soundscape Listening Room,26FlsMD3,/listen/mbari-soundscape-listening-room/26FlsMD3,Pacific Soundscape,,Misc,https://shoutcast.mbari.org/pacific-soundscape
gunY7VcQ,-300,Star Station - KDKK 97.5 FM,26ygFpzq,/listen/star-station-kdkk-97-5-fm/26ygFpzq,no name,,,
CkOOnTRn,180,Радио СОВА - Radio Sova,280IAQHU,/listen/radio-sova-radio-sova/280IAQHU,Radio SOVA,MP3 192 Kbps,pop,https://radiosova.ru
nCXX75VA,240,Radio Sur,2DF0AnPB,/listen/radio-sur/2DF0AnPB,Radio Sur,123,,
NbhRjP6p,-180,Web Radio Clube da Black Music,2DlKPwQ7,/listen/web-radio-clube-da-black-music/2DlKPwQ7,This is my server name,This is my server description,Rock,http://www.oddsock.org
ARXzBqK7,240,Lav Radio Mix,2ET4cUML,/listen/lav-radio-mix/2ET4cUML,Lav Radio Mix HD - Armenian Music Radio,,Pop,http://www.lavradio.am
kHc5QBDu,120,Sky Radio Non-Stop Hits,2FwSLHGV,/listen/sky-radio-hits/2FwSLHGV,Sky Radio Hits,,Pop,https://www.skyradio.nl/hits
5doN6tVm,-300,KUHS-LP,2GQrdleC,/listen/kuhs-lp/2GQrdleC,KUHS-LP,,variety,kuhsradio.org
PGExGZid,120,NDR 1 Niedersachsen Region Oldenburg,2H1VEEyB,/listen/ndr-1-niedersachsen-region-oldenburg/2H1VEEyB,ndr_ndr1_ol_mp3,ndr_ndr1_ol_mp3,,http://icecast.ndr.de/ndr/ndr1niedersachsen/oldenburg/mp3/128/stream.mp3
fx6t2Wzo,-180,Radio Sintonia da Verdade,2JHG6J85,/listen/radio-sintonia-da-verdade/2JHG6J85,sintoniadaverdade,4 Anuncios,,
LAMgRqaQ,-180,Radio Rayo,2JZvdi_L,/listen/radio-rayo/2JZvdi_L,Stream Name,Default description,Unspecified,http://localhost/
fhp9pBJO,120,Jazz de Ville - Jazz,2JoDiPY8,/listen/jazz-de-ville-jazz/2JoDiPY8,Jazz de Ville - Jazz,,,https://share.xdevel.com/player/1528
WgDN3Xlp,-240,Bolivia Folk Radio,2MJ6mkIf,/listen/bolivia-folk-radio/2MJ6mkIf,BOLIVIA TIERRA QUERIDA FOLKLOR,,Unspecified,http://www.boliviatierraquerida.com/
0B2rs0E8,120,Civil Radio,2N54E7GG,/listen/civilradio/2N54E7GG,Civil Radio,,Various,http://www.civilradio.hu
3QbMs4L3,120,ON Dance,2PBuCs0e,/listen/on-dance/2PBuCs0e,- 0 N - Dance on Radio,"Shut up and... Nonstop Dance, House und Urban Music.","Dance, House Techno",http://www.0nradio.com
B7DS4V1m,120,La Grosse Radio Reggae,2PMFo9gl,/listen/la-grosse-radio-reggae/2PMFo9gl,La Grosse Radio Reggae - Dub Dancehall Roots - From Paris - www.LaGrosseRadio.com,,Reggae,http://www.lagrosseradio.com
95J6tXiS,60,RB1 Radio,2PWnaAdE,/listen/rb1-radio/2PWnaAdE,Rb1 Radio,,Rock'n'roll,https://rb1radio.co.uk
UIeIgiQh,480,RL Rock Jiwang,2Qb8g8Wd,/listen/rl-rock-jiwang/2Qb8g8Wd,RL Rock Jiwang,,Rock Ballads,http://www.radiolagenda.net/
xGCdtpPi,720,XS80's FM 107.3,2RaVP1wW,/listen/xs80-s-fm-107-3/2RaVP1wW,XS80s,,80s,https://www.xs80s.com
fymwq5M5,-300,Android Chocó,2SYFEgjh,/listen/android-choco/2SYFEgjh,android3,android3,Unspecified,http://localhost/
gTDATeLQ,120,Radio Pilatus,2UNvVnAx,/listen/radiopilatus/2UNvVnAx,Radio Pilatus,Die beste Musik,,http://www.radiopilatus.ch
0eZoYyEW,60,numanme radio,2XGHOhaw,/listen/numanme-radio/2XGHOhaw,Numanme,Nonstop Music for Numanoids.,80er,http://laut.fm/numanme
fZNI10TX,-300,Dos Hemisferios Radio,2XWVhYSt,/listen/dos-hemisferios-radio/2XWVhYSt,Dos Hemisferios Radio,Dos Hemisferios Radio,Variedad,https://ghmedios.com/radio/2hemisferios
8M6YcdoM,-360,Rios Radio,2Xkxl7r2,/listen/rios-radio/2Xkxl7r2,Rios Radio,Llevando Su poder y Su gloria a todas las naciones,Alabanza y adoraciÃ³n,http://radio.riosdefe.com
y48Sr1ed,-240,FM 92 South Simcoe,2Y_-Qi4W,/listen/myfm-92-1-cima/2Y_-Qi4W,,Unspecified description,various,
BMplqTGe,-180,Paulinas,2Ybm8SrU,/listen/paulinas/2Ybm8SrU,Paulinas WebRÃ¡dio,,Misc,
8jT3Pml0,120,Star Radio Narodna,2ZF7yPWt,/listen/star-radio-narodna/2ZF7yPWt,Star Live!,,Pop,https://radiostar.com.mk
6lcXHtKK,120,Gay FM,2ZcqeYJ1,/listen/gayfm/2ZcqeYJ1,GAY FM - Pure Dance!,,Dance Pop,http://www.gayfm.de
BMplqTGe,-180,MGT Universitaria,2_Dzifrw,/listen/mgt-universitaria/2_Dzifrw,MGT Sertanejo UniversitÃ¡rio,,"Country, Latin",http://www.mgtradio.net/sertanejo-universitario
bQbUD1Ue,120,Antenne 1 Heilbronn,2aR6uMeu,/listen/antenne-1/2aR6uMeu,antenne 1 Heilbronn,Region Heilbronn,antenne 1 Heilbronn,http://www.antenne1.de
hFG1a7Dk,120,Viva Radio,2fwjVOnJ,/listen/viva-radio/2fwjVOnJ,Stream Name,Default description,Unspecified,http://localhost/
pNmbsGqA,60,Love 80's,2g8YYH7D,/listen/love-80-s/2g8YYH7D,Love80s Liverpool,,,http://www.shoutcast.com
1HQ4CS75,-300,Vibra Radio,2gg1b9UW,/listen/vibra-radio/2gg1b9UW,Vibra Radio,,varios,http://vibraradio.com
NvkKyFxE,120,Rádio Vlna Classic Rock,2gsKYpj2,/listen/radio-vlna-classic-rock/2gsKYpj2,Vlna Classic Rock,Vlna Classic Rock Stream,Rock,www.radiovlna.sk
4thhI1OU,720,New Zealand Net Radio,2hIpYroX,/listen/new-zealand-net-radio/2hIpYroX,New Zealand Net Radio,All About The Music,Pop Rock Blues,http://www.nznetradio.net.nz
RluYRCNI,120,Jouw 90's Radio,2hxVHPUi,/listen/jouw-90-s-radio/2hxVHPUi,Jouw 90s Radio,Between Heroes and Zeroes,90s,https://www.jouw90sradio.nl
qRhxzkLk,-420,TyeDyeBlues,2hzp6mVk,/listen/tyedyeblues/2hzp6mVk,TyeDyeBlues,TyeDyeBlues,TBD,http://
a2TvoaEK,-300,Coyote 102.5 - KKWB,2i-waF1l,/listen/coyote-102-5-kkwb/2i-waF1l,no name,,,
KXcDeFyY,120,Allzic Violin Classic Violin,2iOpWnmJ,/listen/allzic-violon-classic-violon/2iOpWnmJ,AllzicRadio Classic Violon,AllzicRadio Classic Violon,"classique, classic, violon",http://allzic48.ice.infomaniak.ch/allzic48.mp3
LbmJqSyY,-420,Groove Salad,2jcWtdg5,/listen/groove-salad/2jcWtdg5,Groove Salad: a nicely chilled plate of ambient beats and grooves. [SomaFM],,Ambient Chill,http://somafm.com
IhumTa5u,300,L-radio,2kqra2lC,/listen/l-radio/2kqra2lC,L-Radio,Best electronic music,electronic,www.lradio.ru
hAcQoHeI,120,Kiss FM,2ksI6jm4,/listen/kissfm/2ksI6jm4,AAC public Nice,,,
Zzf2BEmM,480,RL Rock Jiwang,2l0bE6ot,/listen/rl-rock-jiwang/2l0bE6ot,RL Rock Jiwang,,Rock Ballads,http://www.radiolagenda.net/
1WKrxCPe,-240,Pathway to Peace Radio,2lIAdFRK,/listen/pathway-to-peace-radio/2lIAdFRK,Pathway to Peace Radio,,Christian,http://localhost/
FmDMRBzP,120,Radio Arcobaleno,2lYZRElP,/listen/radio-arcobaleno/2lYZRElP,RADIO ARCOBALENO,,Varied,https://www.radioarcobaleno.it
vWDUkj1y,-420,CIRX 94.3 FM The Goat,2mg9f2c2,/listen/cirx-94-3-fm-the-goat/2mg9f2c2,,Unspecified description,various,
Ypo5kmFO,480,Radyo Natin Calauag,2nCyqB4w,/listen/radyo-natin-calauag/2nCyqB4w,Radyo Natin Calauag,,,
kvHh2EYU,-300,Tropic Mango FM 93.5,2p90uicB,/listen/tropic-mango-fm-93-5/2p90uicB,Tropic Mango,Tropic Mango,Tropical,http://lwww.tropicmango.com
0STu-J5-,60,Rádio São Miguel FM 93.4,2rxSmCdE,/listen/radio-sao-miguel-fm-93-4/2rxSmCdE,RADIO SAO MIGUEL,RADIO SAO MIGUEL,portuguesa,(null)
0eZoYyEW,60,Feferity Radio,2suP4kGY,/listen/feferity-radio/2suP4kGY,Feferity Radio,"A unique brand of internet station that brings the best in content & nostalgic, classic tunes from around the world.",Afro-Alternative,http://www.feferitylondon.co.uk
cZnWRQfj,180,Albal Radio,2tLLdLe4,/listen/albal-radio/2tLLdLe4,Albal Radio,,Arabic,http://www.albal.tk
FAocTMJo,60,KVF FM 89.9,2tzbVF6Z,/listen/kvf-fm-89-9/2tzbVF6Z,KVF,KVF,General,https://kvf.fo
BtPJFJZV,120,Cosmic Fringe Radio,2u-szWI3,/listen/cosmic-fringe-radio/2u-szWI3,Cosmic Fringe Radio,Playing the fringe of the music cosmo,,http://spacial.com
OKbHNN8d,180,Unistar My Rock and Roll,2uzSpLCy,/listen/unistar-my-rock-and-roll/2uzSpLCy,Unistar My Rock-n-Roll,,,
P1sljHEE,60,Oldies Roundup,2vNh5P2y,/listen/oldies-roundup/2vNh5P2y,Oldies Roundup,Great Music From The Last Century,,http://spacial.com
rwZegBln,-420,KUGS-FM - KUGS,2xBFo2iv,/listen/wwu/2xBFo2iv,kugsaudio,kugsaudio,genre,url
zBzV2plE,-180,Planeta Reggae,2ylBTpLC,/listen/planeta-reggae/2ylBTpLC,Planeta Reggae,,Misc,
jKnqGFgD,120,Bible Radio - AT & NT,2ynYxuGd,/listen/radio-logos/2ynYxuGd,bibelradio AT-NT deutsch,Bibelradio AT-NT 24-7,bibel,https://bibelradio.ch
MQfEnBji,180,Radio Monte Carlo - Bossa Nova,2z1pZNxi,/listen/radio-monte-carlo-bossa-nova/2z1pZNxi,mcbossa,Stream transcoder based on liquidsoap,various,
9Q87VCpR,-240,Arenosa Estereo,3-y4EKTa,/listen/arenosa-estereo/3-y4EKTa,ARENOSA ESTEREO,,Musica Crossover,http://www.arenosaestereo.com
BBHBj0Uv,-180,Matrix FM,30hHOzrr,/listen/matrix-fm/30hHOzrr,matrixfm,MANHA - 8h ate 11h30,,
WzpJhOEg,180,Radio Vestea Bună,31KjwSvB,/listen/radio-vestea-buna/31KjwSvB,Radio Vestea Buna,Pentru fiecare copil,Christian,http://www.radiovesteabuna.ro
BMplqTGe,-180,Rádio Biss,32L7axI_,/listen/radio-biss/32L7axI_,Radio Biss,,EclÃ©tico,https://www.radiobiss.com.br/
o5ZJ7lQK,120,Radio SalsaForte,32RB9rVC,/listen/radiosalsaforte/32RB9rVC,Radio Salsa4te,,Salsa,http://www.radiosalsa4te.it
3QbMs4L3,120,ON Gothic,33AC4wqk,/listen/on-gothic/33AC4wqk,- 0 N - Gothic on Radio,"Welcome to the dark side! Gothic, EBM, Darkwave, Industrial, Mittelalter, NDHï¿½","Gothic, Goth, EBM, Darkwave, Industrial, Medieval, Punk",http://www.0nradio.com
a7Wlsob2,-300,Magic 95 - KMGZ,33XVwuBd,/listen/magic953/33XVwuBd,"Today's Best Music, Magic 95",,Hot AC,
s2Ge7LMH,120,Rock Radio pl,38hxq0rH,/listen/rock-radio-pl/38hxq0rH,RockRadio wersja ogolnopolska,,alt rock,http://rockradio.tuba.pl
LbmJqSyY,-420,Soma FM Groove Salad Classic,38qxm1Sg,/listen/soma-fm-groove-salad-classic/38qxm1Sg,Groove Salad Classic: The early days of a nicely chilled plate of ambient beats and grooves. [SomaFM],,Ambient Chill,http://somafm.com/gsclassic/
3QbMs4L3,120,ON House,38u1mxaL,/listen/on-house/38u1mxaL,- 0 N - House on Radio,"Housegezeichnet! Progressive-, Elektro-, Deep- und Techhouse 24/7 fï¿½r das ultimative Clubfeeling zu Hause.","House, Dance, Electronic, Electro, Minimal, Techno",http://www.0nradio.com
h4d5MBQU,180,Radio FM 8,39ObIRB7,/listen/radio-fm-8/39ObIRB7,Radio FM8,Greek Amateur radio - 1968-2020,"60s, 70s, 80s",http://fm8radio.blogspot.com/
JA4qa8gk,-180,GrooveMix,39bCYx9q,/listen/groovemix/39bCYx9q,GrooveMix 2,,Decades,http://www.groovemix.net
dtSLl1NA,180,Rock It Radio,3A42QUQj,/listen/rock-it-radio/3A42QUQj,Rock IT radio,,,
cqriJmMK,120,Radio Nova FM 107.2,3CKtOn2z,/listen/radio-nova/3CKtOn2z,RadioBOSS Stream,,Other,http://www.example.com
rsnSAXUQ,180,Rock Flame Radio,3CntYzMt,/listen/rock-flame-radio/3CntYzMt,Rock Flame Radio,,Rock,https://rockflameradio.com/
6sGYAYTc,-300,Azucar pa ti,3DrXuarb,/listen/azucar-pa-ti/3DrXuarb,Azucar Pa Ti Stream,,Salsa,http://azucarpati.com.co
k7PEveHp,120,Radio Center Music,3ERRxaaA,/listen/radio-center-music/3ERRxaaA,Radio Center Music Italia,,italian music,http://www.etvmarche.it
KXcDeFyY,120,Allzic Radio Gothique,3HDliZAK,/listen/allzic-radio-gothique/3HDliZAK,ALLZIC RADIO GOTHIQUE,,GOTHIQUE,
rfA9HPmx,-240,IRN Heartland,3HPKlXDH,/listen/irn-heartland/3HPKlXDH,IRN Heartland,Down Home Music 24/7/365!,Country,http://indieradionetwork.net/index.php?option=com_content&view=article&id=119&Itemid=83
zBzV2plE,-180,Só Kakarecos Classic Rock,3HTDtoTJ,/listen/so-kakarecos-classic-rock/3HTDtoTJ,RÃ¡dio SÃ³ Kakarecos Classic Rock,,Rock,http://www.sokakarecos.com
0lq3njBZ,-240,Radio Québec Country,3HTbUHsD,/listen/radio-quebec-country/3HTbUHsD,Radio Quï¿½bec-Country,Le meilleur country d'aujourd'hui!,Country,https://www.quebec-country.com
SM1evFPG,60,Asian Radio Live,3HU1wWKA,/listen/asian-radio-live/3HU1wWKA,This is my server name,,Asian,http://www.
1iXpCtq2,120,NRK Sápmi,3JbR9tlr,/listen/nrk-sapmi/3JbR9tlr,NRK SÃÂ¡mi Radio,,,
1wPnpXKj,120,Tommr-Radio,3L9nLjDm,/listen/tommr-radio/3L9nLjDm,Tommr-Radio,"50er bis 90er, Rock, Pop, Filmmusik, u.v.m.",Dance & Electronic,http://laut.fm/tommr-radio
LHIaxErZ,120,C  LaB,3NPpdyLz,/listen/c-lab/3NPpdyLz,C lab - 88.4 FM - RENNES,Radio Sauvage !,GrooOOoovy !!!,http://www.c-lab.fr
8CKRVU3Z,-240,A Marca do Evangelho,3NtLa18K,/listen/a-marca-do-evangelho/3NtLa18K,radioamarcadoevangelho,SÃ³ as Melhores,,
FFcztd6Z,-240,JSR Classics,3PXHywmC,/listen/jsr-classics/3PXHywmC,JSR Classics,,"Rock, 70s, 80s",https://jetstreamradio.com
Yxfr4dF6,-420,KYYO 96.9,3QkTbCu0,/listen/kyyo-96-9/3QkTbCu0,96.9 KAYO,96.9 KAYO,Country,www.kayofm.com
3QbMs4L3,120,ON Top 40,3Ql7QqTB,/listen/on-top-40/3Ql7QqTB,- 0 N - Top 40 on Radio,Wirklich nur die aktuellen Chartbreaker sowie brandneue Hits nonstop!,"Top40, Hits, Pop, Rock, Dance, House",http://www.0nradio.com
pYT7LARm,-300,Viva FM 88.1,3QpTWiXE,/listen/viva-fm-88-1/3QpTWiXE,Viva FM 88.2,,Vallenato,https://www.vivafm.com.co/
aJX0PXTC,120,RVM,3RLX4gBT,/listen/rvm/3RLX4gBT,RVM_ARDENNES,Le Meilleur Des Hits!,TOP40,http://www.rvm.fr
Qu9ccWUt,120,Vibration Zen Relax,3STkgSz4,/listen/vibracionlatina/3STkgSz4,Vibration Chill,,,https://radiochablais.ch
FVoZDKE9,180,Radyo Hiraş 90.8,3So1JasK,/listen/radyo-hiras-90-8/3So1JasK,Radyo Hiraï¿½,,,www.radyohiras.com
B7DS4V1m,120,Hotmix Radio Sunny,3Tzw2ZpY,/listen/hotmix-radio-sunny/3Tzw2ZpY,Jamendo Lounge,Music to relax,,
Jo3zEuaF,180,Latgolys Radeja,3U858YCt,/listen/lr/3U858YCt,Latgales Radio,Tiesraide,r,http://www.radiolg.lv
IivIy4uU,120,Radio Active 20068 Web,3UVB4baQ,/listen/radio-active-20068-web/3UVB4baQ,Radio Active 20068,,,https://share.xdevel.com/player/2126
ufWZ1Cpb,-180,Radio Mayouri Campus,3UtANBEA,/listen/radio-mayouri-campus/3UtANBEA,Radio Mayouri Campus,,,
yamxtCoy,120,Deutschlandfunk NOVA,3V9Ht9Yx,/listen/deutschlandfunk-nova/3V9Ht9Yx,Deutschlandfunk Nova,Deutschlandfunk Nova: Es ist kompliziert. Dazu guter Pop.,Current Affairs,https://www.deutschlandfunknova.de/
7wOiyMnJ,-360,La Torre del Evangelio,3V9lHD8z,/listen/la-torre-del-evangelio/3V9lHD8z,LA TORRE DEL EVANGELIO,,GOSPEL,http://www.radiolte.com
e8FvI-da,-420,Crooner Radio,3W2fD4qR,/listen/crooner-radio/3W2fD4qR,Crooner Radio Online,,jazz,http://croonerradio.com
KdYnoOsO,60,Rádio Elvas,3WBHKXPF,/listen/radio-elvas/3WBHKXPF,RÃ¡dio Elvas,,Variada,http://radioelvas.com
IgQ9XxkV,120,ORF Ö1,3WpG40FL,/listen/orf-oe1/3WpG40FL,,,,
h0GH38Wg,60,Radio West Norfolk,3X7BIK4E,/listen/radio-west-norfolk/3X7BIK4E,Radio West Norfolk 1 - Smart,Songs to Sing along to,POP,http://www.radiowestnorfolk.co.uk
jHzHLhpf,180,Radyo Arkista,3XZQZhVu,/listen/radyo-arkista/3XZQZhVu,stream,,Unspecified,http://www.radyoarkista.com/
MQfEnBji,180,Hit FM 107.4,3XaEed1z,/listen/hitfm/3XaEed1z,hitfm,Stream transcoder based on liquidsoap,various,
KXcDeFyY,120,Allzic Radio Nouveautés Françaises,3YJiscKc,/listen/allzic-radio-nouveautes-francaises/3YJiscKc,AllzicRadio Nouveautes francaises,AllzicRadio Nouveautes francaises,"Nouveautes francaises, french music",https://allzic23.ice.infomaniak.ch/allzic23.mp3
p5cXjT9K,-420,Jive Radio KJIV,3YP4NLx3,/listen/kjiv/3YP4NLx3,JiveRadio,,icecast,https://jiveradio.org
wDnKmL2z,-180,Web Rádio Toca Tudo,3Z9YZKJE,/listen/web-radio-toca-tudo/3Z9YZKJE,web radio toca tudo Stream,,NÃ£o especificado,http://localhost/
CboUxFwk,-300,Afterhours DJs,3ZOokiDm,/listen/afterhoursdjs/3ZOokiDm,"AfterHoursDJs.org - All Live, All The Time",,Electronic,http://www.afterhoursdjs.org/
DSdVof25,540,Rádio Mega Mix Japan,3Zw4BXZR,/listen/radio-mega-mix-japan/3Zw4BXZR,Radio Mega Mix Japan,,NÃ£o especificado,http://localhost/
k-fT0caq,-240,Rocky FM 94.3,3Zz4uJHF,/listen/rocky-fm-94-3/3Zz4uJHF,,,Adult Contemporary,
IaWFcxwz,-240,WDIY FM 88.1,3cLyth8G,/listen/wdiy/3cLyth8G,"WDIY 88.1FM, Lehigh Valley Public Radio",,NPR++,www.wdiy.org
Jz9EFkDQ,180,İTÜ Radyosu Klasik,3dBDGv2t,/listen/itu/3dBDGv2t,ITU Radio Classical,,Classical,http://radyo.itu.edu.tr
FJRXEKpM,120,AFM Rock Non Stop,3dLXjcNK,/listen/afm-rock-non-stop/3dLXjcNK,AFM Rock non-stop!,,,www.aladnafm.nl
0B2rs0E8,120,Luxfunk Blackmix,3e7PqS43,/listen/luxfunk-blackmix/3e7PqS43,Luxfunk Blackmix,Luxfunk DJ's Mixes,Funky Mixes,http://www.luxfunkradio.com
LCecbkXH,-240,WCCV FM 91.7,3gGETkBq,/listen/ibn-wccv/3gGETkBq,,,Christian,http://www.shoutcast.com
yww6IvMD,120,Quality Music Ràdio,3gNDRfFl,/listen/quality-music-radio/3gNDRfFl,Quality Music RÃ dio,,Unspecified,http://localhost/
VzJsqWhh,420,Suara Gracia FM 107.9,3j0cH4dA,/listen/suara-gracia-fm-107-9/3j0cH4dA,Suara Gracia FM,,Other,http://suaragraciafm.com
ansciUzh,120,Østerdalsradioen FM 89.4,3mVNEEQT,/listen/osterdalsradioen-fm-89-4/3mVNEEQT,ÃsterdalsRadioen,Lokalradio,Lokalradio,www.osterdalsradioen.no
J3Bamiy2,120,Radio Lombardia,3n7cPif2,/listen/radio-lombardia/3n7cPif2,Radio Lombardia,,Misc,
KW3VtnxN,60,Ceol FM,3nybAnJ8,/listen/ceol-fm/3nybAnJ8,Back to Back Irish traditional and folk music,Irish Traditional and Folk music,Folk,http://www.ceol.fm
J3Bamiy2,120,Giornale Radio Dolce La Vita,3pGUiB-z,/listen/giornale-radio-dolce-la-vita/3pGUiB-z,Dolce la vita,,,
5q5SvRD4,120,Radio Cernusco Stereo,3pHJ8vwg,/listen/rcs939/3pHJ8vwg,RCS 93.9,,Radio Cernusco Stereo,https://www.rcs939.it
